# Compiled uscn_e6e24608e08c48faa846f525, actor vehicle-mu2h6tvn-p33bko3h; x,z,yaw,speed at 50 Hz. Wheelbase assumption 2.7 m.
730.061,-1765.2618,-2.149805,8.05560051809448
729.9728,-1765.127,-2.149805,8.05560051809448
729.8846,-1764.9921,-2.149805,8.05560051809448
729.7965,-1764.8573,-2.149805,8.05560051809448
729.7083,-1764.7224,-2.149805,8.05560051809448
729.6202,-1764.5876,-2.149805,8.05560051809448
729.532,-1764.4527,-2.149805,8.05560051809448
729.4438,-1764.3179,-2.149805,8.05560051809448
729.3557,-1764.183,-2.149805,8.05560051809448
729.2675,-1764.0482,-2.149805,8.05560051809448
729.1794,-1763.9133,-2.149805,8.05560051809448
729.0912,-1763.7785,-2.149805,8.05560051809448
729.0031,-1763.6436,-2.149805,8.05560051809448
728.9149,-1763.5088,-2.149805,8.05560051809448
728.8267,-1763.3739,-2.149805,8.05560051809448
728.7386,-1763.2391,-2.149805,8.05560051809448
728.6504,-1763.1042,-2.149805,8.05560051809448
728.5623,-1762.9694,-2.149805,8.05560051809448
728.4741,-1762.8345,-2.149805,8.05560051809448
728.3859,-1762.6997,-2.149805,8.05560051809448
728.2978,-1762.5648,-2.149805,8.05560051809448
728.2096,-1762.43,-2.149805,8.05560051809448
728.1215,-1762.2951,-2.149805,8.05560051809448
728.0333,-1762.1603,-2.149805,8.05560051809448
727.9451,-1762.0254,-2.149805,8.05560051809448
727.857,-1761.8906,-2.149805,8.05560051809448
727.7688,-1761.7557,-2.149805,8.05560051809448
727.6807,-1761.6209,-2.149805,8.05560051809448
727.5925,-1761.486,-2.149805,8.05560051809448
727.5043,-1761.3512,-2.149805,8.05560051809448
727.4162,-1761.2163,-2.149805,8.05560051809448
727.328,-1761.0815,-2.149805,8.05560051809448
727.2399,-1760.9466,-2.149805,8.05560051809448
727.1517,-1760.8118,-2.149805,8.05560051809448
727.0636,-1760.6769,-2.149805,8.05560051809448
726.9754,-1760.5421,-2.149805,8.05560051809448
726.8872,-1760.4072,-2.149805,8.05560051809448
726.7991,-1760.2724,-2.149805,8.05560051809448
726.7109,-1760.1375,-2.149805,8.05560051809448
726.6228,-1760.0027,-2.149805,8.05560051809448
726.5346,-1759.8678,-2.149805,8.05560051809448
726.4464,-1759.733,-2.149805,8.05560051809448
726.3583,-1759.5981,-2.149805,8.05560051809448
726.2701,-1759.4633,-2.149805,8.05560051809448
726.182,-1759.3284,-2.149805,8.05560051809448
726.0938,-1759.1935,-2.149805,8.05560051809448
726.0056,-1759.0587,-2.149805,8.05560051809448
725.9175,-1758.9238,-2.149805,8.05560051809448
725.8293,-1758.789,-2.149805,8.05560051809448
725.7412,-1758.6541,-2.149805,8.05560051809448
725.653,-1758.5193,-2.149805,8.05560051809448
725.5648,-1758.3844,-2.149805,8.05560051809448
725.4767,-1758.2496,-2.149805,8.05560051809448
725.3885,-1758.1147,-2.149805,8.05560051809448
725.3004,-1757.9799,-2.149805,8.05560051809448
725.2122,-1757.845,-2.149805,8.05560051809448
725.1241,-1757.7102,-2.149805,8.05560051809448
725.0359,-1757.5753,-2.149805,8.05560051809448
724.9477,-1757.4405,-2.149805,8.05560051809448
724.8596,-1757.3056,-2.149805,8.05560051809448
724.7714,-1757.1708,-2.149805,8.05560051809448
724.6833,-1757.0359,-2.149805,8.05560051809448
724.5951,-1756.9011,-2.149805,8.05560051809448
724.5069,-1756.7662,-2.149805,8.05560051809448
724.4188,-1756.6314,-2.149805,8.05560051809448
724.3306,-1756.4965,-2.149805,8.05560051809448
724.2425,-1756.3617,-2.149805,8.05560051809448
724.1543,-1756.2268,-2.149805,8.05560051809448
724.0661,-1756.092,-2.149805,8.05560051809448
723.978,-1755.9571,-2.149805,8.05560051809448
723.8898,-1755.8223,-2.149805,8.05560051809448
723.8017,-1755.6874,-2.149805,8.05560051809448
723.7135,-1755.5526,-2.149805,8.05560051809448
723.6253,-1755.4177,-2.149805,8.05560051809448
723.5372,-1755.2829,-2.149805,8.05560051809448
723.449,-1755.148,-2.149805,8.05560051809448
723.3609,-1755.0132,-2.149805,8.05560051809448
723.2727,-1754.8783,-2.149805,8.05560051809448
723.1846,-1754.7435,-2.149805,8.05560051809448
723.0964,-1754.6086,-2.149805,8.05560051809448
723.0083,-1754.4738,-2.149805,8.04960063701355
722.9202,-1754.3391,-2.149805,8.04050013763684
722.8323,-1754.2046,-2.149805,8.02820054720066
722.7445,-1754.0704,-2.149805,8.01269993431059
722.6569,-1753.9364,-2.149805,7.99410008732471
722.5696,-1753.8027,-2.149805,7.9722997650794
722.4824,-1753.6695,-2.149805,7.94730035177462
722.3956,-1753.5367,-2.149805,7.91919977297959
722.3091,-1753.4044,-2.149805,7.8879001031251
722.223,-1753.2726,-2.149805,7.85339995801118
722.1372,-1753.1415,-2.149805,7.81570017464334
722.0519,-1753.011,-2.149805,7.77489977297971
721.9671,-1752.8812,-2.149805,7.73090028025663
721.8827,-1752.7522,-2.149805,7.68380016923775
721.7989,-1752.6239,-2.149805,7.63340001580685
721.7157,-1752.4966,-2.149805,7.57989979127462
721.633,-1752.3702,-2.149805,7.52330033264657
721.551,-1752.2447,-2.149805,7.46339999460099
721.4697,-1752.1203,-2.149805,7.40040042245958
721.389,-1751.997,-2.149805,7.33420037505876
721.3092,-1751.8748,-2.149805,7.26489970936213
721.23,-1751.7538,-2.149805,7.19239940541159
721.1517,-1751.634,-2.149805,7.11670001040159
721.0743,-1751.5156,-2.149805,7.0377995929377
720.9977,-1751.3984,-2.149805,6.95579994137799
720.9221,-1751.2827,-2.149805,6.87059981455884
720.8474,-1751.1684,-2.149805,6.78220004948579
720.7736,-1751.0556,-2.149805,6.69059980915329
720.7009,-1750.9444,-2.149805,6.59590033472497
720.6293,-1750.8348,-2.149805,6.49800038503723
720.5587,-1750.7269,-2.149805,6.39699981705369
720.4893,-1750.6207,-2.149805,6.29279961081624
720.421,-1750.5162,-2.149805,6.18540031351933
720.3539,-1750.4136,-2.149805,6.07479999376852
720.288,-1750.3129,-2.149805,5.96110043992189
720.2235,-1750.2141,-2.149805,5.84420041081584
720.1601,-1750.1173,-2.149805,5.72409990645036
720.0982,-1750.0225,-2.149805,5.60089962079459
720.0376,-1749.9298,-2.149805,5.47439983992127
719.9784,-1749.8392,-2.149805,5.3449003921047
719.9206,-1749.7508,-2.149805,5.21209951767615
719.8643,-1749.6647,-2.149805,5.07619995634628
719.8095,-1749.5809,-2.149805,4.93710020956796
719.7563,-1749.4995,-2.149805,4.79499941164647
719.7046,-1749.4204,-2.149805,4.65170013763323
719.6545,-1749.3437,-2.149805,4.507100309359
719.6059,-1749.2695,-2.149805,4.36119937962942
719.559,-1749.1977,-2.149805,4.21409997380805
719.5137,-1749.1284,-2.149806,4.06569998130027
719.47,-1749.0616,-2.149812,3.91600010948634
719.428,-1748.9973,-2.149825,3.76590032601674
719.3876,-1748.9356,-2.149846,3.61579976999128
719.3488,-1748.8763,-2.149873,3.46559951975484
719.3116,-1748.8196,-2.149908,3.31550006335485
719.2761,-1748.7654,-2.149949,3.16529985379458
719.2422,-1748.7137,-2.149995,3.01509990789509
719.21,-1748.6645,-2.150045,2.86499982577312
719.1794,-1748.6178,-2.150099,2.71480050516055
719.1505,-1748.5737,-2.150154,2.56459964436791
719.1232,-1748.5321,-2.150211,2.41449957858973
719.0975,-1748.4929,-2.150269,2.26429978801395
719.0735,-1748.4563,-2.150326,2.11409990033962
719.0511,-1748.4222,-2.150383,1.96390017223407
719.0304,-1748.3907,-2.150438,1.81379991081376
719.0113,-1748.3616,-2.150491,1.66360052685373
718.9939,-1748.335,-2.150542,1.51339936501176
718.9781,-1748.311,-2.150591,1.36319974023802
